athlete_id,total_starter,name
2014,106,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 
2141,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
2141,106,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 
2935,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
2935,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
2935,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
2935,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
2935,106,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 "
3125,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
3125,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
3125,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
3125,106,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 "
3125,106,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 
3139,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
3209,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
3209,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
3209,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
3209,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
3209,106,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 "
3465,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
3465,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
3465,106,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 "
4755,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
4755,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
4755,106,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 "
4755,106,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 
315,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
315,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
316,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
316,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
316,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
463,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
463,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
463,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
466,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
466,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
466,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
466,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
466,106,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 "
467,106,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 "
860,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
860,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
860,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
860,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
1135,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
1135,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
1135,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
1135,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
1135,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
1139,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
1139,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
1139,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
1139,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
1139,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
1226,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
1226,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
1226,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
1226,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
1486,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
1486,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
1486,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
1486,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
1486,106,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 "
1750,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
1750,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
1750,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
1750,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
1750,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
1750,106,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 
2041,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
2041,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
